uuid,name,stateId,stateCode,stateName,countryId,countryCode,countryName,latitude,longitude,wikiDataId
56118,Zagyvarékas,1043,JN,Jász-Nagykun-Szolnok County,99,HU,Hungary,47.26667,20.13333,Q631531
149667,Ács,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.71,18.01555556,Q649647
149601,Aka,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.40206944,18.07163056,Q554974
149602,Almásfüzitő,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.7287,18.25538889,Q658286
149668,Ászár,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.5095,18.00313889,Q1089735
149608,Bábolna,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.64166667,17.97861111,Q852547
149603,Bajót,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.72722222,18.55583333,Q255265
149604,Bakonybánk,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.46548056,17.90243056,Q592436
149606,Bakonysárkány,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.44851944,18.09916111,Q789039
149605,Bakonyszombathely,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.47208056,17.96018056,Q662735
149607,Bana,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.64986111,17.92116944,Q789941
149609,Bánhida,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.57111111,18.38611111,Q853037
149610,Bársonyos,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.5114,17.91896944,Q853465
149613,Császár,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.50203056,18.14206111,Q875451
149611,Csatka,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.38031944,17.97628889,Q870807
149614,Csém,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.68118056,18.08686111,Q735063
149615,Csép,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.57863056,18.06365,Q875659
149612,Csolnok,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.69346944,18.71303889,Q377891
149616,Dad,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.51881111,18.22463056,Q901107
149620,Dág,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.6625,18.72,Q609132
149621,Dömös,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.7648,18.91436944,Q946405
149617,Dorog,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.72095,18.73641,Q748797
149618,Dunaalmás,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.72961111,18.3217,Q911249
149619,Dunaszentmiklós,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.70566944,18.37958056,Q911468
149622,Epöl,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.64708056,18.63558056,Q990111
149623,Esztergom,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.78555556,18.74027778,Q171353
149624,Ete,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.53168889,18.07201111,Q897180
149625,Gyermely,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.59186944,18.64178056,Q656540
149626,Héreg,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.64703056,18.51063889,Q783522
149627,Kecskéd,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.52311111,18.30683056,Q656250
149628,Kerékteleki,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.51635,17.93891944,Q1107776
149629,Kesztölc,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.71358056,18.7952,Q1107920
149630,Kisbér,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.50166667,18.02666667,Q427769
149631,Kisigmánd,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.6544,18.0971,Q738216
149632,Kocs,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.60668056,18.21536111,Q1011605
149633,Komárom,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.74318,18.11913,Q625154
149634,Kömlőd,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.54678056,18.26048056,Q1125268
149635,Környe,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.54533889,18.32696944,Q1089239
149637,Lábatlan,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.74694444,18.49611111,Q934949
149636,Leányvár,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.68268056,18.7702,Q1046954
149640,Máriahalom,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.62746944,18.7076,Q1185408
149638,Mocsa,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.6712,18.18465,Q1178181
149639,Mogyorósbánya,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.72806,18.60351,Q1178353
149641,Nagyigmánd,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.63253056,18.05568889,Q225867
149642,Nagysáp,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.68481111,18.60163056,Q1185196
149643,Naszály,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.69873056,18.26075,Q897174
149644,Neszmély,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.7329,18.3451,Q630060
149645,Nyergesújfalu,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.76027778,18.55666667,Q854949
149646,Oroszlány,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.48916667,18.31638889,Q843028
149647,Piliscsév,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.6771,18.81488889,Q1185182
149648,Pilismarót,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.78403889,18.87551944,Q1089163
149649,Réde,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.43058056,17.91865,Q581873
149654,Sárisáp,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.67465278,18.68096944,Q1185109
149655,Súr,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.37083889,18.02876111,Q524434
149656,Süttő,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.75675,18.44145,Q953690
149652,Szákszend,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.55713056,18.16313056,Q1185398
149651,Szomód,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.68253,18.3418,Q1185224
149650,Szomor,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.59305,18.66328889,Q785365
149653,Szőny,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.73333333,18.16666667,Q2410547
149657,Tardos,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.6618,18.44358,Q1044565
149658,Tarján,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.61055556,18.51083333,Q1185458
149661,Tárkány,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.59135,18.00366111,Q545070
149659,Tatabánya,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.58616,18.39485,Q187821
149660,Tokodaltáró,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.7339,18.68946,Q777100
149669,Úny,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.64246944,18.73786944,Q1185647
149662,Várgesztes,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.47526944,18.39731944,Q1185566
149663,Vérteskethely,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.48721111,18.08346944,Q1185732
149664,Vértessomló,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.50973889,18.36705,Q1185301
149665,Vértesszőlős,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.61883889,18.3803,Q247360
149666,Vértestolna,5085,KE,Komárom-Esztergom,99,HU,Hungary,47.62838889,18.45643889,Q580105
55210,Balassagyarmat,1051,NO,Nógrád County,99,HU,Hungary,48.07296,19.29614,Q789233
55211,Balassagyarmati Járás,1051,NO,Nógrád County,99,HU,Hungary,48.01657,19.30594,Q630403
55293,Bátonyterenye,1051,NO,Nógrád County,99,HU,Hungary,47.96962,19.84076,Q853746
55294,Bátonyterenyei Járás,1051,NO,Nógrád County,99,HU,Hungary,47.97691,19.87345,Q853741
55237,Bercel,1051,NO,Nógrád County,99,HU,Hungary,47.87057,19.40715,Q590995
55286,Buják,1051,NO,Nógrád County,99,HU,Hungary,47.88352,19.54381,Q851701
55363,Diósjenő,1051,NO,Nógrád County,99,HU,Hungary,47.93968,19.04317,Q265916
56148,Érsekvadkert,1051,NO,Nógrád County,99,HU,Hungary,47.99619,19.20231,Q288638
55518,Héhalom,1051,NO,Nógrád County,99,HU,Hungary,47.78017,19.58519,Q1057383
55533,Jobbágyi,1051,NO,Nógrád County,99,HU,Hungary,47.83238,19.67762,Q1100896
55565,Karancskeszi,1051,NO,Nógrád County,99,HU,Hungary,48.16353,19.69686,Q247015
55566,Karancslapujtő,1051,NO,Nógrád County,99,HU,Hungary,48.15,19.73333,Q1104493
55577,Kazár,1051,NO,Nógrád County,99,HU,Hungary,48.04952,19.86143,Q636284
55725,Mátranovák,1051,NO,Nógrád County,99,HU,Hungary,48.03809,19.98257,Q1185150
55726,Mátraterenye,1051,NO,Nógrád County,99,HU,Hungary,48.03267,19.94762,Q1185150
55727,Mátraverebély,1051,NO,Nógrád County,99,HU,Hungary,47.97421,19.78049,Q1075176
55759,Nagyoroszi,1051,NO,Nógrád County,99,HU,Hungary,48.00503,19.0905,Q510644
55807,Palotás,1051,NO,Nógrád County,99,HU,Hungary,47.79528,19.59618,Q631749
55844,Pásztó,1051,NO,Nógrád County,99,HU,Hungary,47.92019,19.69829,Q637647
55845,Pásztói Járás,1051,NO,Nógrád County,99,HU,Hungary,47.87012,19.60648,Q921286
55877,Rétság,1051,NO,Nógrád County,99,HU,Hungary,47.92816,19.1372,Q911576
55878,Rétsági Járás,1051,NO,Nógrád County,99,HU,Hungary,47.91741,19.16101,Q776225
55865,Rimóc,1051,NO,Nógrád County,99,HU,Hungary,48.03695,19.5301,Q1186152
55866,Romhány,1051,NO,Nógrád County,99,HU,Hungary,47.92618,19.25723,Q339421
55889,Salgótarján,1051,NO,Nógrád County,99,HU,Hungary,48.09872,19.80303,Q189769
55890,Salgótarjáni Járás,1051,NO,Nógrád County,99,HU,Hungary,48.10048,19.81548,Q285489
55907,Somoskőújfalu,1051,NO,Nógrád County,99,HU,Hungary,48.16374,19.82303,Q930566
55972,Szécsény,1051,NO,Nógrád County,99,HU,Hungary,48.08057,19.52019,Q854918
55973,Szécsényi Járás,1051,NO,Nógrád County,99,HU,Hungary,48.07301,19.55156,Q667225
55968,Szurdokpüspöki,1051,NO,Nógrád County,99,HU,Hungary,47.85923,19.69218,Q1186325
56011,Tar,1051,NO,Nógrád County,99,HU,Hungary,47.95371,19.7461,Q429772
55172,Abony,1059,PE,Pest County,99,HU,Hungary,47.1899,20.00476,Q480421
55174,Acsa,1059,PE,Pest County,99,HU,Hungary,47.79425,19.38795,Q482001
55183,Albertirsa,1059,PE,Pest County,99,HU,Hungary,47.24315,19.61686,Q578823
55185,Alsónémedi,1059,PE,Pest County,99,HU,Hungary,47.31524,19.15843,Q253865
55197,Aszód,1059,PE,Pest County,99,HU,Hungary,47.65174,19.4785,Q752838
55198,Aszódi Járás,1059,PE,Pest County,99,HU,Hungary,47.64738,19.5424,Q779802
55201,Bag,1059,PE,Pest County,99,HU,Hungary,47.63333,19.48333,Q281099
55245,Biatorbágy,1059,PE,Pest County,99,HU,Hungary,47.4706,18.81892,Q736635
55260,Budakalász,1059,PE,Pest County,99,HU,Hungary,47.61667,19.05,Q850935
55261,Budakeszi,1059,PE,Pest County,99,HU,Hungary,47.51083,18.92717,Q842912
55262,Budakeszi Járás,1059,PE,Pest County,99,HU,Hungary,47.49788,18.8498,Q376273
55282,Budaörs,1059,PE,Pest County,99,HU,Hungary,47.46181,18.95845,Q755691
55284,Bugyi,1059,PE,Pest County,99,HU,Hungary,47.22748,19.14664,Q851614
55315,Cegléd,1059,PE,Pest County,99,HU,Hungary,47.17266,19.79952,Q214948
55316,Ceglédbercel,1059,PE,Pest County,99,HU,Hungary,47.2237,19.66828,Q519585
55317,Ceglédi Járás,1059,PE,Pest County,99,HU,Hungary,47.2,19.82463,Q851960
55327,Csemő,1059,PE,Pest County,99,HU,Hungary,47.11799,19.69092,Q377504
55336,Csobánka,1059,PE,Pest County,99,HU,Hungary,47.64637,18.96189,Q370208
55350,Csömör,1059,PE,Pest County,99,HU,Hungary,47.55,19.23333,Q876321
55351,Dabas,1059,PE,Pest County,99,HU,Hungary,47.18594,19.31091,Q854940
55352,Dabasi Járás,1059,PE,Pest County,99,HU,Hungary,47.19,19.33,Q854287
55384,Dánszentmiklós,1059,PE,Pest County,99,HU,Hungary,47.21486,19.54695,Q768477
55385,Dány,1059,PE,Pest County,99,HU,Hungary,47.52,19.544,Q912580
55388,Délegyháza,1059,PE,Pest County,99,HU,Hungary,47.24135,19.09019,Q986788
55362,Diósd,1059,PE,Pest County,99,HU,Hungary,47.4095,18.94898,Q126670
55370,Domony,1059,PE,Pest County,99,HU,Hungary,47.65552,19.43229,Q908466
55392,Dömsöd,1059,PE,Pest County,99,HU,Hungary,47.09005,19.01106,Q241396
55372,Dunabogdány,1059,PE,Pest County,99,HU,Hungary,47.79052,19.04125,Q734021
55374,Dunaharaszti,1059,PE,Pest County,99,HU,Hungary,47.3545,19.09822,Q854933
55375,Dunakeszi,1059,PE,Pest County,99,HU,Hungary,47.63641,19.13864,Q547479
55376,Dunakeszi Járás,1059,PE,Pest County,99,HU,Hungary,47.63365,19.16254,Q853136
55380,Dunavarsány,1059,PE,Pest County,99,HU,Hungary,47.27859,19.06617,Q738159
55394,Ecser,1059,PE,Pest County,99,HU,Hungary,47.44389,19.3245,Q30317
56145,Érd,1059,PE,Pest County,99,HU,Hungary,47.39489,18.91361,Q193050
56146,Érdi Járás,1059,PE,Pest County,99,HU,Hungary,47.356,18.90167,Q722573
55411,Erdőkertes,1059,PE,Pest County,99,HU,Hungary,47.67261,19.30786,Q510886
55417,Farmos,1059,PE,Pest County,99,HU,Hungary,47.36067,19.84619,Q608728
55423,Felsőpakony,1059,PE,Pest County,99,HU,Hungary,47.34329,19.23698,Q976187
55433,Forrópuszta,1059,PE,Pest County,99,HU,Hungary,47.45504,19.66001,Q685121
55436,Fót,1059,PE,Pest County,99,HU,Hungary,47.6177,19.1887,Q830652
55444,Galgahévíz,1059,PE,Pest County,99,HU,Hungary,47.61667,19.56667,Q221851
55445,Galgamácsa,1059,PE,Pest County,99,HU,Hungary,47.69562,19.38724,Q580799
55474,Göd,1059,PE,Pest County,99,HU,Hungary,47.68324,19.13417,Q604258
55475,Gödöllő,1059,PE,Pest County,99,HU,Hungary,47.59657,19.35515,Q209988
55476,Gödöllői Járás,1059,PE,Pest County,99,HU,Hungary,47.55127,19.39595,Q853188
55449,Gomba,1059,PE,Pest County,99,HU,Hungary,47.37095,19.53057,Q1011712
55456,Gyál,1059,PE,Pest County,99,HU,Hungary,47.38449,19.2214,Q842908
55457,Gyáli Járás,1059,PE,Pest County,99,HU,Hungary,47.36821,19.27543,Q853181
55458,Gyömrő,1059,PE,Pest County,99,HU,Hungary,47.42733,19.40133,Q854906
55496,Halásztelek,1059,PE,Pest County,99,HU,Hungary,47.36173,18.98119,Q378591
55507,Hernád,1059,PE,Pest County,99,HU,Hungary,47.16238,19.43295,Q856693
55520,Hévízgyörk,1059,PE,Pest County,99,HU,Hungary,47.63333,19.51667,Q1057545
55526,Iklad,1059,PE,Pest County,99,HU,Hungary,47.66533,19.4361,Q1089636
55527,Inárcs,1059,PE,Pest County,99,HU,Hungary,47.262,19.327,Q509995
55529,Isaszeg,1059,PE,Pest County,99,HU,Hungary,47.53011,19.40205,Q515791
55548,Jászkarajenő,1059,PE,Pest County,99,HU,Hungary,47.05,20.06667,Q1102553
55557,Kakucs,1059,PE,Pest County,99,HU,Hungary,47.242,19.36467,Q1103372
55570,Kartal,1059,PE,Pest County,99,HU,Hungary,47.67133,19.542,Q925492
55588,Kerepes,1059,PE,Pest County,99,HU,Hungary,47.56008,19.28289,Q374203
55598,Kiskunlacháza,1059,PE,Pest County,99,HU,Hungary,47.18839,19.0093,Q1095159
55606,Kismaros,1059,PE,Pest County,99,HU,Hungary,47.83742,19.00463,Q1089453
55609,Kistarcsa,1059,PE,Pest County,99,HU,Hungary,47.54757,19.26247,Q512073
55617,Kocsér,1059,PE,Pest County,99,HU,Hungary,47.00165,19.92067,Q1114801
55644,Kóka,1059,PE,Pest County,99,HU,Hungary,47.48552,19.57876,Q1124858
55624,Kosd,1059,PE,Pest County,99,HU,Hungary,47.80791,19.17821,Q265671
55663,Leányfalu,1059,PE,Pest County,99,HU,Hungary,47.71778,19.08585,Q373512
55674,Maglód,1059,PE,Pest County,99,HU,Hungary,47.44258,19.36438,Q283023
55687,Mende,1059,PE,Pest County,99,HU,Hungary,47.43133,19.45628,Q773365
55707,Mogyoród,1059,PE,Pest County,99,HU,Hungary,47.59748,19.2407,Q649514
55711,Monor,1059,PE,Pest County,99,HU,Hungary,47.35133,19.44733,Q749320
55712,Monori Járás,1059,PE,Pest County,99,HU,Hungary,47.3499,19.4768,Q612006
55753,Nagykáta,1059,PE,Pest County,99,HU,Hungary,47.41514,19.7441,Q766168
55754,Nagykátai Járás,1059,PE,Pest County,99,HU,Hungary,47.39109,19.7392,Q831162
55755,Nagykőrös,1059,PE,Pest County,99,HU,Hungary,47.03419,19.77857,Q830394
55756,Nagykőrösi Járás,1059,PE,Pest County,99,HU,Hungary,47.03563,19.79259,Q16522077
55750,Nagykovácsi,1059,PE,Pest County,99,HU,Hungary,47.65,19.01667,Q388398
55757,Nagymaros,1059,PE,Pest County,99,HU,Hungary,47.7928,18.95984,Q282460
55763,Nagytarcsa,1059,PE,Pest County,99,HU,Hungary,47.53128,19.28343,Q685439
55767,Nyáregyháza,1059,PE,Pest County,99,HU,Hungary,47.26175,19.50146,Q1185674
56149,Ócsa,1059,PE,Pest County,99,HU,Hungary,47.29986,19.23057,Q281625
56171,Őrbottyán,1059,PE,Pest County,99,HU,Hungary,47.68711,19.28239,Q1071613
56158,Örkény,1059,PE,Pest County,99,HU,Hungary,47.12991,19.43324,Q727143
55841,Pánd,1059,PE,Pest County,99,HU,Hungary,47.35333,19.63571,Q1186528
55847,Páty,1059,PE,Pest County,99,HU,Hungary,47.51709,18.82851,Q1186235
55849,Pécel,1059,PE,Pest County,99,HU,Hungary,47.48962,19.34162,Q222964
55813,Perbál,1059,PE,Pest County,99,HU,Hungary,47.58957,18.76099,Q1027271
55855,Péteri,1059,PE,Pest County,99,HU,Hungary,47.39104,19.40981,Q1186205
55817,Pilis,1059,PE,Pest County,99,HU,Hungary,47.28904,19.54848,Q845575
55818,Pilisborosjenő,1059,PE,Pest County,99,HU,Hungary,47.60744,18.99322,Q934564
55819,Piliscsaba,1059,PE,Pest County,99,HU,Hungary,47.63417,18.82886,Q1076130
55822,Pilisszántó,1059,PE,Pest County,99,HU,Hungary,47.66909,18.88762,Q1236038
55820,Pilisszentiván,1059,PE,Pest County,99,HU,Hungary,47.60964,18.8994,Q1186565
55821,Pilisszentkereszt,1059,PE,Pest County,99,HU,Hungary,47.69143,18.90503,Q1095184
55823,Pilisvörösvár,1059,PE,Pest County,99,HU,Hungary,47.61386,18.90893,Q530634
55824,Pilisvörösvári Járás,1059,PE,Pest County,99,HU,Hungary,47.60925,18.86658,Q853874
55829,Pomáz,1059,PE,Pest County,99,HU,Hungary,47.64227,19.02784,Q842923
55872,Ráckeve,1059,PE,Pest County,99,HU,Hungary,47.16095,18.94478,Q755701
55873,Ráckevei Járás,1059,PE,Pest County,99,HU,Hungary,47.15158,19.01456,Q538324
55905,Solymár,1059,PE,Pest County,99,HU,Hungary,47.59246,18.93212,Q1184326
55996,Sóskút,1059,PE,Pest County,99,HU,Hungary,47.40665,18.82247,Q590540
55998,Sülysáp,1059,PE,Pest County,99,HU,Hungary,47.45206,19.53369,Q1072216
55914,Szada,1059,PE,Pest County,99,HU,Hungary,47.63333,19.31667,Q576287
55971,Százhalombatta,1059,PE,Pest County,99,HU,Hungary,47.32949,18.93878,Q773203
55934,Szentendre,1059,PE,Pest County,99,HU,Hungary,47.66943,19.07561,Q390798
55935,Szentendrei Járás,1059,PE,Pest County,99,HU,Hungary,47.71146,19.02524,Q854326
55946,Szentlőrinckáta,1059,PE,Pest County,99,HU,Hungary,47.51947,19.75286,Q1186512
55947,Szentmártonkáta,1059,PE,Pest County,99,HU,Hungary,47.45419,19.70143,Q1186519
55950,Szigetcsép,1059,PE,Pest County,99,HU,Hungary,47.26492,18.97048,Q1076191
55951,Szigethalom,1059,PE,Pest County,99,HU,Hungary,47.32228,19.00262,Q784229
55952,Szigetszentmiklós,1059,PE,Pest County,99,HU,Hungary,47.34382,19.04335,Q740853
55953,Szigetszentmiklósi Járás,1059,PE,Pest County,99,HU,Hungary,47.30566,19.02829,Q14942540
55956,Szigetújfalu,1059,PE,Pest County,99,HU,Hungary,47.23417,18.92746,Q531717
55962,Szob,1059,PE,Pest County,99,HU,Hungary,47.81921,18.8702,Q429409
55963,Szobi Járás,1059,PE,Pest County,99,HU,Hungary,47.93419,18.85438,Q853088
55977,Sződ,1059,PE,Pest County,99,HU,Hungary,47.72439,19.17046,Q1186311
55978,Sződliget,1059,PE,Pest County,99,HU,Hungary,47.73259,19.14749,Q659772
56061,Táborfalva,1059,PE,Pest County,99,HU,Hungary,47.09942,19.47837,Q1186452
56003,Tahitótfalu,1059,PE,Pest County,99,HU,Hungary,47.75,19.1,Q967910
56004,Taksony,1059,PE,Pest County,99,HU,Hungary,47.32968,19.06695,Q921821
56063,Tápióbicske,1059,PE,Pest County,99,HU,Hungary,47.36096,19.68609,Q643517
56064,Tápiógyörgye,1059,PE,Pest County,99,HU,Hungary,47.33505,19.95276,Q1186555
56069,Tápióság,1059,PE,Pest County,99,HU,Hungary,47.402,19.63047,Q685084
56065,Tápiószecső,1059,PE,Pest County,99,HU,Hungary,47.45,19.60923,Q515144
56066,Tápiószele,1059,PE,Pest County,99,HU,Hungary,47.33609,19.87724,Q979340
56067,Tápiószentmárton,1059,PE,Pest County,99,HU,Hungary,47.3399,19.74648,Q1186781
56068,Tápiószőlős,1059,PE,Pest County,99,HU,Hungary,47.30248,19.85133,Q1187125
56071,Tárnok,1059,PE,Pest County,99,HU,Hungary,47.37327,18.84579,Q765023
56018,Telki,1059,PE,Pest County,99,HU,Hungary,47.54791,18.82816,Q571329
56076,Tóalmás,1059,PE,Pest County,99,HU,Hungary,47.50782,19.66657,Q1186789
56079,Tököl,1059,PE,Pest County,99,HU,Hungary,47.32178,18.96249,Q916987
56083,Törökbálint,1059,PE,Pest County,99,HU,Hungary,47.42931,18.91356,Q645567
56082,Törtel,1059,PE,Pest County,99,HU,Hungary,47.12209,19.93714,Q1187106
56058,Tura,1059,PE,Pest County,99,HU,Hungary,47.60924,19.60279,Q1064032
56161,Újhartyán,1059,PE,Pest County,99,HU,Hungary,47.21981,19.38638,Q330162
56163,Újszilvás,1059,PE,Pest County,99,HU,Hungary,47.27477,19.92477,Q1185655
56168,Üllő,1059,PE,Pest County,99,HU,Hungary,47.38771,19.35533,Q933467
56165,Úri,1059,PE,Pest County,99,HU,Hungary,47.41429,19.52762,Q763119
56169,Üröm,1059,PE,Pest County,99,HU,Hungary,47.59674,19.01583,Q1069219
56105,Vác,1059,PE,Pest County,99,HU,Hungary,47.77591,19.13612,Q207408
56106,Váci Járás,1059,PE,Pest County,99,HU,Hungary,47.78316,19.23882,Q742957
56107,Vácszentlászló,1059,PE,Pest County,99,HU,Hungary,47.574,19.53771,Q1186050
56090,Valkó,1059,PE,Pest County,99,HU,Hungary,47.56391,19.51267,Q1072182
56094,Vecsés,1059,PE,Pest County,99,HU,Hungary,47.40705,19.28648,Q36063
56095,Vecsési Járás,1059,PE,Pest County,99,HU,Hungary,47.42923,19.30136,Q16523679
56097,Veresegyház,1059,PE,Pest County,99,HU,Hungary,47.6459,19.29536,Q843039
56099,Verőce,1059,PE,Pest County,99,HU,Hungary,47.82468,19.03484,Q1047624
56103,Visegrád,1059,PE,Pest County,99,HU,Hungary,47.78526,18.9709,Q548097
56132,Zsámbék,1059,PE,Pest County,99,HU,Hungary,47.54814,18.72011,Q1088790
56131,Zsámbok,1059,PE,Pest County,99,HU,Hungary,47.54381,19.61048,Q924012
56140,Ádánd,1035,SO,Somogy County,99,HU,Hungary,46.85931,18.16442,Q1184420
55199,Babócsa,1035,SO,Somogy County,99,HU,Hungary,46.04155,17.34332,Q733421
55214,Balatonberény,1035,SO,Somogy County,99,HU,Hungary,46.70701,17.32013,Q789252
55215,Balatonboglár,1035,SO,Somogy County,99,HU,Hungary,46.77525,17.64415,Q789261
55216,Balatonfenyves,1035,SO,Somogy County,99,HU,Hungary,46.71542,17.49223,Q789265
55217,Balatonföldvár,1035,SO,Somogy County,99,HU,Hungary,46.85255,17.88123,Q789282
55221,Balatonlelle,1035,SO,Somogy County,99,HU,Hungary,46.78318,17.69498,Q789299
55222,Balatonszabadi,1035,SO,Somogy County,99,HU,Hungary,46.89397,18.13737,Q764993
55223,Balatonszárszó,1035,SO,Somogy County,99,HU,Hungary,46.82946,17.82426,Q789316
55231,Barcs,1035,SO,Somogy County,99,HU,Hungary,45.96,17.45861,Q790370
55232,Barcsi Járás,1035,SO,Somogy County,99,HU,Hungary,46.03687,17.47434,Q790369
55242,Berzence,1035,SO,Somogy County,99,HU,Hungary,46.20907,17.1481,Q426441
55306,Böhönye,1035,SO,Somogy County,99,HU,Hungary,46.41345,17.38037,Q855069
55343,Csurgó,1035,SO,Somogy County,99,HU,Hungary,46.25314,17.1006,Q855016
55344,Csurgói Járás,1035,SO,Somogy County,99,HU,Hungary,46.29502,17.10021,Q548991
55430,Fonyód,1035,SO,Somogy County,99,HU,Hungary,46.75552,17.57945,Q588606
55431,Fonyódi Járás,1035,SO,Somogy County,99,HU,Hungary,46.67289,17.7,Q47515
55556,Kadarkút,1035,SO,Somogy County,99,HU,Hungary,46.23623,17.62014,Q263757
55560,Kaposmérő,1035,SO,Somogy County,99,HU,Hungary,46.36167,17.704,Q1104312
55561,Kaposvár,1035,SO,Somogy County,99,HU,Hungary,46.36667,17.8,Q184998
55562,Kaposvári Járás,1035,SO,Somogy County,99,HU,Hungary,46.39791,17.7699,Q385784
55572,Karád,1035,SO,Somogy County,99,HU,Hungary,46.69076,17.84136,Q1091464
55643,Kéthely,1035,SO,Somogy County,99,HU,Hungary,46.64605,17.39362,Q570622
55666,Lábod,1035,SO,Somogy County,99,HU,Hungary,46.20535,17.45419,Q666905
55656,Lengyeltóti,1035,SO,Somogy County,99,HU,Hungary,46.67013,17.64398,Q911610
55679,Marcali,1035,SO,Somogy County,99,HU,Hungary,46.58498,17.41196,Q843009
55680,Marcali Járás,1035,SO,Somogy County,99,HU,Hungary,46.54382,17.39203,Q598885
55738,Nagyatád,1035,SO,Somogy County,99,HU,Hungary,46.22961,17.35788,Q295367
55739,Nagyatádi Járás,1035,SO,Somogy County,99,HU,Hungary,46.252,17.3752,Q853205
55740,Nagybajom,1035,SO,Somogy County,99,HU,Hungary,46.39232,17.51147,Q933374
55893,Segesd,1035,SO,Somogy County,99,HU,Hungary,46.34142,17.35132,Q938008
55901,Siófok,1035,SO,Somogy County,99,HU,Hungary,46.90413,18.058,Q245126
55902,Siófoki Járás,1035,SO,Somogy County,99,HU,Hungary,46.8506,17.99625,Q853254
55906,Somogyvár,1035,SO,Somogy County,99,HU,Hungary,46.5814,17.66289,Q1074133
56001,Tab,1035,SO,Somogy County,99,HU,Hungary,46.73135,18.03201,Q302526
56002,Tabi Járás,1035,SO,Somogy County,99,HU,Hungary,46.68037,18.0056,Q853866
56017,Taszár,1035,SO,Somogy County,99,HU,Hungary,46.37467,17.90594,Q1187131
56126,Zamárdi,1035,SO,Somogy County,99,HU,Hungary,46.88488,17.95366,Q146033
55177,Ajak,1045,SZ,Szabolcs-Szatmár-Bereg County,99,HU,Hungary,48.17664,22.06273,Q554250
